f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,binary,family,mtype
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1003942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,12.0,6.0,6.0,285.0,82.0,12.0,0.0,3.0,5.0,5.052105,5.4962053,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,107.0,28.0,15.0,9.0,203.0,66.0,1.0,0.0,11.0,5.0,5.2059875,5.506262,25.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.267894,5.442688,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,30.0,8.0,3.0,1.0,154.0,40.0,17.0,0.0,2.0,5.0,5.0126414,5.5055084,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,zeus,banker
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,7.0,0.0,1.0,46.0,15.0,0.0,0.0,0.0,0.0,4.9264603,5.153073,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,303.0,7.0,2.0,2.0,103.0,14.0,2.0,0.0,1.0,1.0,5.0966935,5.2901025,196.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,1.0,67.0,26.0,0.0,0.0,2.0,2.0,4.8647084,5.2118444,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,emotet,banker
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,360.0,25.0,10.0,4.0,217.0,54.0,3.0,0.0,3.0,4.0,5.1788807,5.4247804,204.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.255012,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,24.0,4.0,3.0,0.0,78.0,30.0,0.0,0.0,6.0,2.0,4.9851866,5.366373,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,141.0,38.0,5.0,3.0,613.0,242.0,5.0,0.0,7.0,5.0,5.3469844,5.50452,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.0731997,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.2666435,5.2419314,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2931876,5.4441504,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,109.0,5.0,4.0,2381.0,1033.0,3.0,0.0,9.0,1.0,5.312311,5.630313,114.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,37.0,10.0,2.0,0.0,66.0,21.0,0.0,0.0,4.0,5.0,5.1493883,5.350939,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,17.0,1.0,5.0,298.0,105.0,1.0,0.0,2.0,6.0,5.0170302,5.4477873,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,13.0,0.0,1.0,190.0,75.0,0.0,0.0,2.0,2.0,5.0062585,5.4192624,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2923174,5.444121,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,12.0,2.0,2.0,0.0,20.0,6.0,0.0,0.0,4.0,4.0,5.061928,5.444212,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,22.0,3.0,3.0,428.0,146.0,13.0,0.0,5.0,3.0,5.1350985,5.4794893,27.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,23.0,5.0,3.0,708.0,301.0,2.0,0.0,3.0,0.0,5.3069773,5.4581656,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,25.0,4.0,3.0,0.0,100.0,38.0,0.0,0.0,6.0,2.0,5.054533,5.350446,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,106.0,38.0,0.0,0.0,0.0,2.0,5.0553527,5.470845,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,15.0,1.0,3.0,280.0,102.0,0.0,0.0,2.0,4.0,5.0663843,5.418437,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,22.0,6.0,1.0,1.0,52.0,16.0,3.0,0.0,1.0,2.0,5.2019644,5.1977925,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,zeus,banker
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,24.0,7.0,1.0,0.0,38.0,10.0,1.0,0.0,1.0,1.0,5.134695,5.1704865,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,97.0,36.0,0.0,0.0,1.0,2.0,5.0789623,5.4145055,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,244.0,88.0,6.0,1.0,1179.0,474.0,20.0,0.0,5.0,6.0,5.3729944,5.536785,62.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2802343,5.439373,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,453.0,109.0,6.0,5.0,2434.0,1055.0,3.0,0.0,9.0,1.0,5.3204384,5.630692,116.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,605.0,74.0,7.0,1.0,439.0,140.0,0.0,0.0,4.0,4.0,4.885402,5.478935,66.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,31.0,19.0,1.0,171.0,60.0,6.0,0.0,2.0,2.0,5.156223,5.386646,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2893276,5.442575,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,6.0,3.0,3.0,132.0,27.0,2.0,0.0,1.0,1.0,5.0950704,5.3138986,195.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,lokibot,pws
2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,93.0,22.0,8.0,9.0,266.0,85.0,13.0,1.0,10.0,10.0,5.0519247,5.4711475,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,38.0,5.0,3.0,0.0,112.0,41.0,0.0,0.0,8.0,3.0,5.171115,5.345127,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,62.0,3.0,0.0,4844.0,2262.0,0.0,0.0,1.0,0.0,5.0109124,5.4167337,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,njrat,rat
1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,19.0,1.0,3.0,2999.0,722.0,115.0,0.0,5.0,3.0,5.04849,5.360255,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,15.0,1.0,2.0,246.0,91.0,0.0,0.0,2.0,4.0,5.0540657,5.4178996,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.30046,5.439417,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,1.0,58.0,23.0,0.0,0.0,2.0,2.0,4.909891,5.206383,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2920504,5.439419,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2794213,5.4393144,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,6.0,2.0,2.0,132.0,27.0,2.0,0.0,1.0,1.0,5.1190934,5.3092966,200.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0,48.0,4.0,1.0,1511.0,677.0,3.0,0.0,9.0,0.0,5.1675687,5.5938725,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,29.0,6.0,3.0,0.0,116.0,43.0,0.0,0.0,6.0,2.0,5.18012,5.3350973,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,318.0,13.0,3.0,2.0,145.0,30.0,2.0,0.0,2.0,1.0,5.1373053,5.349824,199.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.285824,5.4426856,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,4.0,1.0,2.0,157.0,50.0,12.0,0.0,2.0,3.0,5.1246734,5.501046,218.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2642574,5.4381514,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,81.0,23.0,0.0,0.0,0.0,0.0,4.6731057,5.488385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.943315,5.014337,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,28.0,9.0,0.0,0.0,0.0,0.0,4.6326904,5.1852965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1003942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,25.0,4.0,3.0,0.0,118.0,42.0,0.0,0.0,6.0,4.0,5.0190687,5.3506284,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.3114467,5.4427075,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,25.0,6.0,4.0,489.0,170.0,12.0,0.0,3.0,3.0,5.2120037,5.4804106,27.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,8.0,0.0,0.0,53.0,14.0,0.0,0.0,1.0,1.0,5.146834,5.1760364,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,lokibot,pws
2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,112.0,36.0,2.0,0.0,491.0,199.0,5.0,0.0,1.0,3.0,5.354028,5.476981,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,njrat,rat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2808857,5.437938,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,2.0,2.0,129.0,26.0,2.0,0.0,1.0,1.0,5.0960817,5.324121,194.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,26.0,5.0,3.0,0.0,86.0,32.0,0.0,0.0,8.0,5.0,5.1176796,5.3546066,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,46.0,11.0,4.0,1.0,80.0,29.0,1.0,0.0,8.0,2.0,5.01078,5.20736,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,zeus,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,18.0,1.0,3.0,2855.0,682.0,102.0,0.0,2.0,4.0,5.012783,5.293369,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,19.0,0.0,0.0,0.0,0.0,0.0,5.4940577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,20.0,1.0,2.0,367.0,125.0,12.0,0.0,2.0,7.0,5.0600038,5.479894,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,emotet,banker
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,167.0,8.0,8.0,3712.0,1644.0,5.0,0.0,11.0,1.0,5.2995496,5.6100454,159.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,47.0,13.0,0.0,0.0,1.0,1.0,5.1943035,5.130224,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,qakbot,banker
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,303.0,12.0,6.0,2.0,170.0,47.0,20.0,0.0,3.0,9.0,5.014739,5.3367105,134.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,90.0,22.0,9.0,9.0,284.0,88.0,13.0,0.0,11.0,5.0,5.0208516,5.526244,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,14.0,1.0,3.0,260.0,96.0,0.0,0.0,2.0,4.0,5.0136676,5.420221,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,16.0,1.0,2.0,385.0,138.0,1.0,0.0,2.0,6.0,5.032425,5.471795,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,317.0,10.0,3.0,2.0,159.0,39.0,2.0,0.0,3.0,1.0,5.092456,5.4339795,201.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,16.0,1.0,3.0,2847.0,679.0,102.0,0.0,5.0,2.0,5.027111,5.2911053,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2737045,5.4378314,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,5.131062,5.137631,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2764606,5.4426107,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,16.0,1.0,2.0,276.0,101.0,0.0,0.0,2.0,4.0,5.0651894,5.415829,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.3004794,5.4394407,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,25.0,4.0,3.0,0.0,103.0,39.0,0.0,0.0,6.0,5.0,5.0275455,5.3485804,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,qakbot,banker
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,19.0,3.0,3.0,327.0,117.0,1.0,0.0,2.0,6.0,5.0810447,5.4498606,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.277598,5.244959,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.2886157,5.4379025,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.284006,5.438204,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.877986,5.014337,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,harhar,coinminer
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,26.0,10.0,2.0,0.0,71.0,27.0,0.0,0.0,2.0,3.0,4.882949,5.3296423,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,117.0,30.0,15.0,9.0,328.0,102.0,13.0,0.0,11.0,5.0,5.213234,5.5094423,29.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,qakbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,7.0,5.0,3.0,132.0,27.0,2.0,0.0,1.0,1.0,5.0967813,5.3283706,196.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,8.0,0.0,0.0,26.0,9.0,0.0,0.0,2.0,0.0,5.230403,5.361323,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
3.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,11.0,4.0,1.0,0.0,114.0,32.0,14.0,0.0,2.0,3.0,5.1325397,5.4701533,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,31.0,54.0,4.0,364.0,117.0,2.0,0.0,4.0,4.0,5.1343827,5.447655,206.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,lokibot,pws
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.2889247,5.444077,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,215.0,9.0,5.0,2.0,116.0,31.0,5.0,0.0,3.0,11.0,5.035,5.20172,132.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,68.0,19.0,0.0,0.0,0.0,0.0,4.769841,5.4894924,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,trickbot,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,579.0,250.0,2.0,0.0,1.0,0.0,5.3041577,5.439383,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,107.0,38.0,0.0,0.0,1.0,2.0,5.09302,5.4700017,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,adload,trojan
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,204.0,7.0,5.0,2.0,94.0,25.0,4.0,0.0,3.0,6.0,5.0314913,5.20052,131.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,zeus,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0,1.0,53.0,16.0,2.0,0.0,1.0,0.0,5.285442,5.231731,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,17.0,6.0,0.0,0.0,1.0,3.0,5.0321565,5.0967503,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,emotet,banker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,2.0,1.0,574.0,248.0,2.0,0.0,1.0,0.0,5.269297,5.4381666,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,swisyn,trojan
